index,year,primary deficit,debt,MPC,consumption,assets,assets_chg,debt_chg,foreign_capital,income,savings_rate
5,2031.0,0.06,0.30297000354059694,0.5,1.4974345999664953,3.3485149982297027,-0.15148500177029733,0.30297000354059694,0.1514850017702969,1.4994048999310894,0.001314054639066894
6,2032.0,0.06,0.3653756471400088,0.5,1.4974345999664953,3.3173121764299967,-0.18268782357000335,0.3653756471400088,0.1826878235700029,1.4987808434950953,0.0008982257375672332
7,2033.0,0.06,0.4283991683988208,0.5,1.4974345999664953,3.285800415800591,-0.2141995841994091,0.4283991683988208,0.21419958419940954,1.4981506082825071,0.000477928128222473
8,2034.0,0.06,0.492046684917621,0.5,1.4974345999664953,3.253976657541191,-0.24602334245880897,0.492046684917621,0.24602334245880897,1.4975141331173192,5.3110117003245056e-05
9,2035.0,0.06,0.5563243748673004,0.5,1.4974345999664953,3.221837812566351,-0.27816218743364907,0.5563243748673004,0.27816218743364907,1.4968713562178224,-0.00037628066455627345
10,2036.0,0.06,0.6212384775887588,0.5,1.4974345999664953,3.1893807612056215,-0.31061923879437847,0.6212384775887588,0.3106192387943789,1.4962222151906077,-0.0008102972697361924
11,2037.0,0.06,0.6867952941985485,0.5,1.4974345999664953,3.1566023529007263,-0.3433976470992737,0.6867952941985485,0.34339764709927323,1.49556664702451,-0.0012489934472005994
12,2038.0,0.06,0.7530011882005143,0.5,1.4974345999664953,3.123499405899744,-0.37650059410025616,0.7530011882005143,0.37650059410025616,1.4949045880844902,-0.0016924236517642458
13,2039.0,0.06,0.8198625861034896,0.5,1.4974345999664953,3.0900687069482564,-0.4099312930517436,0.8198625861034896,0.40993129305174314,1.4942359741054605,-0.0021406430553579056
14,2040.0,0.06,0.8873859780451084,0.5,1.4974345999664953,3.0563070109774473,-0.4436929890225527,0.8873859780451084,0.44369298902255316,1.4935607401860442,-0.0025937075581998277
15,2041.0,0.06,0.9555779184217926,0.5,1.4974345999664953,3.022211040789105,-0.47778895921089504,0.9555779184217926,0.47778895921089504,1.4928788207822774,-0.0030516738001753183
16,2042.0,0.06,1.0244450265249787,0.5,1.4974345999664953,2.9877774867375124,-0.5122225132624876,1.0244450265249787,0.512222513262488,1.4921901497012455,-0.003514599172431061
17,2043.0,0.06,1.093993987183642,0.5,1.4974345999664953,2.953003006408181,-0.5469969935918191,1.093993987183642,0.5469969935918186,1.491494660094659,-0.003982541829187167
18,2044.0,0.06,1.164231551413183,0.5,1.4974345999664953,2.9178842242934104,-0.5821157757065896,1.164231551413183,0.5821157757065896,1.4907922844523636,-0.004455560699773661
